service,kind,region,resource_id,arn,name,user_tag_count,untagged,user_tags,all_tags,state,volume_size_gib,start_time,associated,public_ip,instance_type,launch_time,size_gib,volume_type,attached_instance_ids,db_class,engine,allocated_storage_gib,cluster_id,serverless_v2_min_acu,serverless_v2_max_acu,lb_type,fsx_type,storage_capacity_gib,storage_type,creation_date,has_lifecycle
RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t113340z-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t113340z-writer,dayhoff-lsmcok1-tapdb-rehearsal-20260702t113340z-writer,3,False,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal-v2-clean;RunId=20260702T073019Z_day_prod_dayhoff_805,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal-v2-clean;RunId=20260702T073019Z_day_prod_dayhoff_805,available,,,,,,,,,,db.t4g.medium,aurora-postgresql,1,dayhoff-lsmcok1-tapdb-rehearsal-20260702t113340z,,,,,,,,
RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-writer,dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-writer,3,False,Deployment=day;Purpose=tapdb-pattern-migration-rehearsal;RunId=20260702T073019Z_day_prod_dayhoff_805,Deployment=day;Purpose=tapdb-pattern-migration-rehearsal;RunId=20260702T073019Z_day_prod_dayhoff_805,available,,,,,,,,,,db.t4g.medium,aurora-postgresql,1,dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z,,,,,,,,
RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-writer,dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-writer,3,False,Deployment=day;Purpose=tapdb-pattern-migration-rehearsal-v4;RunId=20260702T073019Z_day_prod_dayhoff_805,Deployment=day;Purpose=tapdb-pattern-migration-rehearsal-v4;RunId=20260702T073019Z_day_prod_dayhoff_805,available,,,,,,,,,,db.t4g.medium,aurora-postgresql,1,dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z,,,,,,,,
RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-writer,dayhoff-lsmcok1-tapdb-writer,7,False,Environment=lsmcok1;Owner=platform;Project=LSMC;System=dayhoff;aws-parallelcluster-project=dayhoff-production-server;project=dayhoff-all;project:dayhoff-day=true,Environment=lsmcok1;Owner=platform;Project=LSMC;System=dayhoff;aws-parallelcluster-project=dayhoff-production-server;aws:cloudformation:logical-id=WriterInstance;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/Dayhoff-lsmcok1-Data/80940010-5353-11f1-84e9-0679063ee0d5;aws:cloudformation:stack-name=Dayhoff-lsmcok1-Data;project=dayhoff-all;project:dayhoff-day=true,available,,,,,,,,,,db.r8g.large,aurora-postgresql,1,dayhoff-lsmcok1-tapdb,,,,,,,,
RDS,db_instance,us-west-2,dayhoff-lsmcq7-tapdb-reader-api,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcq7-tapdb-reader-api,dayhoff-lsmcq7-tapdb-reader-api,10,False,CostCenter=platform;Environment=lsmcq7;Owner=platform;Project=LSMC;Role=reader-api;System=dayhoff;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,CostCenter=platform;Environment=lsmcq7;Owner=platform;Project=LSMC;Role=reader-api;System=dayhoff;aws:cloudformation:logical-id=ApiReaderInstance;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/Dayhoff-lsmcq7-Data/c931b3a0-51ee-11f1-835f-061daeca8d2f;aws:cloudformation:stack-name=Dayhoff-lsmcq7-Data;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,available,,,,,,,,,,db.r8g.xlarge,aurora-postgresql,1,dayhoff-lsmcq7-tapdb,,,,,,,,
RDS,db_instance,us-west-2,dayhoff-lsmcq7-tapdb-reader-ha,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcq7-tapdb-reader-ha,dayhoff-lsmcq7-tapdb-reader-ha,10,False,CostCenter=platform;Environment=lsmcq7;Owner=platform;Project=LSMC;Role=reader-ha;System=dayhoff;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,CostCenter=platform;Environment=lsmcq7;Owner=platform;Project=LSMC;Role=reader-ha;System=dayhoff;aws:cloudformation:logical-id=HaReaderInstance;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/Dayhoff-lsmcq7-Data/c931b3a0-51ee-11f1-835f-061daeca8d2f;aws:cloudformation:stack-name=Dayhoff-lsmcq7-Data;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,available,,,,,,,,,,db.r8g.xlarge,aurora-postgresql,1,dayhoff-lsmcq7-tapdb,,,,,,,,
RDS,db_instance,us-west-2,dayhoff-lsmcq7-tapdb-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcq7-tapdb-writer,dayhoff-lsmcq7-tapdb-writer,10,False,CostCenter=platform;Environment=lsmcq7;Owner=platform;Project=LSMC;Role=writer;System=dayhoff;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,CostCenter=platform;Environment=lsmcq7;Owner=platform;Project=LSMC;Role=writer;System=dayhoff;aws:cloudformation:logical-id=WriterInstance;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/Dayhoff-lsmcq7-Data/c931b3a0-51ee-11f1-835f-061daeca8d2f;aws:cloudformation:stack-name=Dayhoff-lsmcq7-Data;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,available,,,,,,,,,,db.r8g.2xlarge,aurora-postgresql,1,dayhoff-lsmcq7-tapdb,,,,,,,,
RDS,db_instance,us-west-2,day-ursa-rehearsal-20260710t0402z-writer,arn:aws:rds:us-west-2:108782052779:db:day-ursa-rehearsal-20260710t0402z-writer,day-ursa-rehearsal-20260710t0402z-writer,0,True,,,available,,,,,,,,,,db.t4g.medium,aurora-postgresql,1,day-ursa-rehearsal-20260710t0402z,,,,,,,,
RDS,db_instance,us-west-2,dev-writer,arn:aws:rds:us-west-2:108782052779:db:dev-writer,dev-writer,2,False,lsmc-cost-center=global;lsmc-project=tapdb-us-west-2,aws:cloudformation:logical-id=WriterInstance;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/tapdb-dev/13b49db0-16bd-11f1-ac4f-02ee9e12c98f;aws:cloudformation:stack-name=tapdb-dev;lsmc-cost-center=global;lsmc-project=tapdb-us-west-2,available,,,,,,,,,,db.r6g.large,aurora-postgresql,1,dev,,,,,,,,
RDS,db_instance,us-west-2,labcore-dev-instance-1,arn:aws:rds:us-west-2:108782052779:db:labcore-dev-instance-1,labcore-dev-instance-1,0,True,,,available,,,,,,,,,,db.serverless,aurora-postgresql,1,labcore-dev,,,,,,,,
RDS,db_instance,us-west-2,lsmc-mvp-aquarium-db,arn:aws:rds:us-west-2:108782052779:db:lsmc-mvp-aquarium-db,lsmc-mvp-aquarium-db,3,False,Environment=prod;Name=lsmc-mvp-aquarium-db;Project=aquarium,Environment=prod;Name=lsmc-mvp-aquarium-db;Project=aquarium,available,,,,,,,,,,db.t4g.micro,postgres,20,,,,,,,,,
RDS,db_instance,us-west-2,lsmc-mvpv1-db-writer-1,arn:aws:rds:us-west-2:108782052779:db:lsmc-mvpv1-db-writer-1,lsmc-mvpv1-db-writer-1,4,False,Environment=mvp;Name=lsmc-mvpv1-db-writer-1;Project=LSMC;System=lsmc-mvp,Environment=mvp;Name=lsmc-mvpv1-db-writer-1;Project=LSMC;System=lsmc-mvp,available,,,,,,,,,,db.serverless,aurora-postgresql,1,lsmc-mvpv1-db,,,,,,,,
RDS,db_instance,us-west-2,staging-writer,arn:aws:rds:us-west-2:108782052779:db:staging-writer,staging-writer,2,False,lsmc-cost-center=global;lsmc-project=tapdb-us-west-2,aws:cloudformation:logical-id=WriterInstance;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/tapdb-staging/a149d9b0-4d9a-11f1-9577-0a57bdb61851;aws:cloudformation:stack-name=tapdb-staging;lsmc-cost-center=global;lsmc-project=tapdb-us-west-2,available,,,,,,,,,,db.t4g.medium,aurora-postgresql,1,staging,,,,,,,,
RDS,db_instance,us-west-2,terrarium-dev-db,arn:aws:rds:us-west-2:108782052779:db:terrarium-dev-db,terrarium-dev-db,2,False,Environment=dev;Project=terrarium,Environment=dev;Project=terrarium,available,,,,,,,,,,db.t4g.micro,postgres,20,,,,,,,,,
RDS,db_instance,us-west-2,terrarium-prod-db,arn:aws:rds:us-west-2:108782052779:db:terrarium-prod-db,terrarium-prod-db,2,False,Environment=prod;Project=terrarium,Environment=prod;Project=terrarium,available,,,,,,,,,,db.t4g.micro,postgres,20,,,,,,,,,
RDS,db_cluster,us-west-2,dayhoff-lsmcok1-tapdb,arn:aws:rds:us-west-2:108782052779:cluster:dayhoff-lsmcok1-tapdb,dayhoff-lsmcok1-tapdb,7,False,Environment=lsmcok1;Owner=platform;Project=LSMC;System=dayhoff;aws-parallelcluster-project=dayhoff-production-server;project=dayhoff-all;project:dayhoff-day=true,Environment=lsmcok1;Owner=platform;Project=LSMC;System=dayhoff;aws-parallelcluster-project=dayhoff-production-server;aws:cloudformation:logical-id=DatabaseCluster;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/Dayhoff-lsmcok1-Data/80940010-5353-11f1-84e9-0679063ee0d5;aws:cloudformation:stack-name=Dayhoff-lsmcok1-Data;project=dayhoff-all;project:dayhoff-day=true,available,,,,,,,,,,,aurora-postgresql,,,,,,,,,,
RDS,db_cluster,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z,arn:aws:rds:us-west-2:108782052779:cluster:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z,dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z,3,False,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal;RunId=20260702T073019Z_day_prod_dayhoff_805,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal;RunId=20260702T073019Z_day_prod_dayhoff_805,available,,,,,,,,,,,aurora-postgresql,,,,,,,,,,
RDS,db_cluster,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t111435z,arn:aws:rds:us-west-2:108782052779:cluster:dayhoff-lsmcok1-tapdb-rehearsal-20260702t111435z,dayhoff-lsmcok1-tapdb-rehearsal-20260702t111435z,4,False,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal-fresh;RunId=20260702T073019Z_day_prod_dayhoff_805;SourceSnapshot=dayhoff-lsmcok1-tapdb-pre-tapdb-pattern-migration-20260702t111010z,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal-fresh;RunId=20260702T073019Z_day_prod_dayhoff_805;SourceSnapshot=dayhoff-lsmcok1-tapdb-pre-tapdb-pattern-migration-20260702t111010z,available,,,,,,,,,,,aurora-postgresql,,,,,,,,,,
RDS,db_cluster,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t113340z,arn:aws:rds:us-west-2:108782052779:cluster:dayhoff-lsmcok1-tapdb-rehearsal-20260702t113340z,dayhoff-lsmcok1-tapdb-rehearsal-20260702t113340z,4,False,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal-v2-clean;RunId=20260702T073019Z_day_prod_dayhoff_805;SourceSnapshot=dayhoff-lsmcok1-tapdb-pre-tapdb-pattern-migration-20260702t111010z,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal-v2-clean;RunId=20260702T073019Z_day_prod_dayhoff_805;SourceSnapshot=dayhoff-lsmcok1-tapdb-pre-tapdb-pattern-migration-20260702t111010z,available,,,,,,,,,,,aurora-postgresql,,,,,,,,,,
RDS,db_cluster,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z,arn:aws:rds:us-west-2:108782052779:cluster:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z,dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z,4,False,Deployment=day;Purpose=tapdb-pattern-migration-rehearsal;RunId=20260702T073019Z_day_prod_dayhoff_805;SourceSnapshot=dayhoff-lsmcok1-tapdb-pre-tapdb-pattern-migration-20260702t111010z,Deployment=day;Purpose=tapdb-pattern-migration-rehearsal;RunId=20260702T073019Z_day_prod_dayhoff_805;SourceSnapshot=dayhoff-lsmcok1-tapdb-pre-tapdb-pattern-migration-20260702t111010z,available,,,,,,,,,,,aurora-postgresql,,,,,,,,,,
RDS,db_cluster,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z,arn:aws:rds:us-west-2:108782052779:cluster:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z,dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z,4,False,Deployment=day;Purpose=tapdb-pattern-migration-rehearsal-v4;RunId=20260702T073019Z_day_prod_dayhoff_805;SourceSnapshot=dayhoff-lsmcok1-tapdb-pre-tapdb-pattern-migration-20260702t111010z,Deployment=day;Purpose=tapdb-pattern-migration-rehearsal-v4;RunId=20260702T073019Z_day_prod_dayhoff_805;SourceSnapshot=dayhoff-lsmcok1-tapdb-pre-tapdb-pattern-migration-20260702t111010z,available,,,,,,,,,,,aurora-postgresql,,,,,,,,,,
RDS,db_cluster,us-west-2,dayhoff-lsmcq7-tapdb,arn:aws:rds:us-west-2:108782052779:cluster:dayhoff-lsmcq7-tapdb,dayhoff-lsmcq7-tapdb,9,False,CostCenter=platform;Environment=lsmcq7;Owner=platform;Project=LSMC;System=dayhoff;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,CostCenter=platform;Environment=lsmcq7;Owner=platform;Project=LSMC;System=dayhoff;aws:cloudformation:logical-id=AuroraCluster;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/Dayhoff-lsmcq7-Data/c931b3a0-51ee-11f1-835f-061daeca8d2f;aws:cloudformation:stack-name=Dayhoff-lsmcq7-Data;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,available,,,,,,,,,,,aurora-postgresql,,,,,,,,,,
RDS,db_cluster,us-west-2,day-ursa-rehearsal-20260710t0402z,arn:aws:rds:us-west-2:108782052779:cluster:day-ursa-rehearsal-20260710t0402z,day-ursa-rehearsal-20260710t0402z,7,False,Environment=lsmcok1;Owner=platform;Project=LSMC;System=dayhoff;aws-parallelcluster-project=dayhoff-production-server;project=dayhoff-all;project:dayhoff-day=true,Environment=lsmcok1;Owner=platform;Project=LSMC;System=dayhoff;aws-parallelcluster-project=dayhoff-production-server;project=dayhoff-all;project:dayhoff-day=true,available,,,,,,,,,,,aurora-postgresql,,,,,,,,,,
RDS,db_cluster,us-west-2,dev,arn:aws:rds:us-west-2:108782052779:cluster:dev,dev,2,False,lsmc-cost-center=global;lsmc-project=tapdb-us-west-2,aws:cloudformation:logical-id=AuroraCluster;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/tapdb-dev/13b49db0-16bd-11f1-ac4f-02ee9e12c98f;aws:cloudformation:stack-name=tapdb-dev;lsmc-cost-center=global;lsmc-project=tapdb-us-west-2,available,,,,,,,,,,,aurora-postgresql,,,,,,,,,,
RDS,db_cluster,us-west-2,labcore-dev,arn:aws:rds:us-west-2:108782052779:cluster:labcore-dev,labcore-dev,1,False,in-use=labcore-jstone,in-use=labcore-jstone,available,,,,,,,,,,,aurora-postgresql,,,2.0,16.0,,,,,,
RDS,db_cluster,us-west-2,lsmc-mvpv1-db,arn:aws:rds:us-west-2:108782052779:cluster:lsmc-mvpv1-db,lsmc-mvpv1-db,4,False,Environment=mvp;Name=lsmc-mvpv1-db;Project=LSMC;System=lsmc-mvp,Environment=mvp;Name=lsmc-mvpv1-db;Project=LSMC;System=lsmc-mvp,available,,,,,,,,,,,aurora-postgresql,,,1.0,64.0,,,,,,
RDS,db_cluster,us-west-2,staging,arn:aws:rds:us-west-2:108782052779:cluster:staging,staging,2,False,lsmc-cost-center=global;lsmc-project=tapdb-us-west-2,aws:cloudformation:logical-id=AuroraCluster;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/tapdb-staging/a149d9b0-4d9a-11f1-9577-0a57bdb61851;aws:cloudformation:stack-name=tapdb-staging;lsmc-cost-center=global;lsmc-project=tapdb-us-west-2,available,,,,,,,,,,,aurora-postgresql,,,,,,,,,,
ELBv2,load_balancer,us-west-2,lsmc-mvp-dev-alb,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8,lsmc-mvp-dev-alb,0,True,,,active,,,,,,,,,,,,,,,,application,,,,,
ELBv2,load_balancer,us-west-2,terrarium-dev-internal-api,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/terrarium-dev-internal-api/dd105d658089a82a,terrarium-dev-internal-api,2,False,Environment=dev;Project=terrarium,Environment=dev;Project=terrarium,active,,,,,,,,,,,,,,,,application,,,,,
ELBv2,load_balancer,us-west-2,terrarium-prod-internal-api,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/terrarium-prod-internal-api/1a28c6e51ad0f2bf,terrarium-prod-internal-api,2,False,Environment=prod;Project=terrarium,Environment=prod;Project=terrarium,active,,,,,,,,,,,,,,,,application,,,,,
ELBv2,load_balancer,us-west-2,lsmc-mvp-v1-labcore-alb,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-v1-labcore-alb/b4cb84436abceb38,lsmc-mvp-v1-labcore-alb,0,True,,,active,,,,,,,,,,,,,,,,application,,,,,
S3,bucket,us-west-2,aquarium-tfstate-dev,arn:aws:s3:::aquarium-tfstate-dev,aquarium-tfstate-dev,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-27T16:20:11.000Z,False
S3,bucket,us-west-2,aquarium-tfstate-prod,arn:aws:s3:::aquarium-tfstate-prod,aquarium-tfstate-prod,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-27T16:20:46.000Z,False
S3,bucket,us-west-2,asterism-note-screenshots-dev,arn:aws:s3:::asterism-note-screenshots-dev,asterism-note-screenshots-dev,4,False,Environment=dev;ManagedBy=cdk;Project=asterism;aws-cdk:auto-delete-objects=true,Environment=dev;ManagedBy=cdk;Project=asterism;aws-cdk:auto-delete-objects=true;aws:cloudformation:logical-id=ScreenshotBucketFF8D3867;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/Asterism-Storage-dev/f7067180-fde8-11f0-9a7f-0292663bc4bf;aws:cloudformation:stack-name=Asterism-Storage-dev,,,,,,,,,,,,,,,,,,,,,2026-04-27T14:42:22.000Z,False
S3,bucket,us-west-1,aws-sam-cli-managed-default-samclisourcebucket-nr7kmk76fofd,arn:aws:s3:::aws-sam-cli-managed-default-samclisourcebucket-nr7kmk76fofd,aws-sam-cli-managed-default-samclisourcebucket-nr7kmk76fofd,1,False,ManagedStackSource=AwsSamCli,ManagedStackSource=AwsSamCli;aws:cloudformation:logical-id=SamCliSourceBucket;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-1:108782052779:stack/aws-sam-cli-managed-default/a07219c0-7dde-11f1-acc1-021147ce1407;aws:cloudformation:stack-name=aws-sam-cli-managed-default,,,,,,,,,,,,,,,,,,,,,2026-07-12T10:44:49.000Z,False
S3,bucket,us-east-1,aws-sam-cli-managed-default-samclisourcebucket-wyvracmmocbp,arn:aws:s3:::aws-sam-cli-managed-default-samclisourcebucket-wyvracmmocbp,aws-sam-cli-managed-default-samclisourcebucket-wyvracmmocbp,1,False,ManagedStackSource=AwsSamCli,ManagedStackSource=AwsSamCli;aws:cloudformation:logical-id=SamCliSourceBucket;aws:cloudformation:stack-id=arn:aws:cloudformation:us-east-1:108782052779:stack/aws-sam-cli-managed-default/8b3dd530-1ac9-11f1-b879-12196f819c81;aws:cloudformation:stack-name=aws-sam-cli-managed-default,,,,,,,,,,,,,,,,,,,,,2026-04-28T21:15:10.000Z,False
S3,bucket,us-east-1,cdk-hnb659fds-assets-108782052779-us-east-1,arn:aws:s3:::cdk-hnb659fds-assets-108782052779-us-east-1,cdk-hnb659fds-assets-108782052779-us-east-1,0,True,,aws:cloudformation:logical-id=StagingBucket;aws:cloudformation:stack-id=arn:aws:cloudformation:us-east-1:108782052779:stack/CDKToolkit/07fd2860-fe22-11f0-801d-0e746ff49753;aws:cloudformation:stack-name=CDKToolkit,,,,,,,,,,,,,,,,,,,,,2026-04-30T02:45:31.000Z,True
S3,bucket,us-west-2,cdk-hnb659fds-assets-108782052779-us-west-2,arn:aws:s3:::cdk-hnb659fds-assets-108782052779-us-west-2,cdk-hnb659fds-assets-108782052779-us-west-2,0,True,,aws:cloudformation:logical-id=StagingBucket;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/CDKToolkit/cf6ca810-fde8-11f0-8dfc-02fdeda563e9;aws:cloudformation:stack-name=CDKToolkit,,,,,,,,,,,,,,,,,,,,,2026-04-24T23:57:33.000Z,True
S3,bucket,us-east-2,cf-templates-pfrobpqqun1c-us-east-2,arn:aws:s3:::cf-templates-pfrobpqqun1c-us-east-2,cf-templates-pfrobpqqun1c-us-east-2,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-29T04:46:39.000Z,False
S3,bucket,us-east-1,dayec-cur-108782052779-us-east-1,arn:aws:s3:::dayec-cur-108782052779-us-east-1,dayec-cur-108782052779-us-east-1,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-07-05T09:36:18.000Z,False
S3,bucket,us-west-2,daylily-customer-lsmc-a0477268,arn:aws:s3:::daylily-customer-lsmc-a0477268,daylily-customer-lsmc-a0477268,3,False,CostCenter=GENa;Customer=lsmc-a0477268;ManagedBy=daylily-ursa,CostCenter=GENa;Customer=lsmc-a0477268;ManagedBy=daylily-ursa,,,,,,,,,,,,,,,,,,,,,2026-04-15T08:09:11.000Z,False
S3,bucket,us-west-2,lsmc-atlas-demo,arn:aws:s3:::lsmc-atlas-demo,lsmc-atlas-demo,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-09T06:18:59.000Z,False
S3,bucket,us-west-2,lsmc-atlas-dev,arn:aws:s3:::lsmc-atlas-dev,lsmc-atlas-dev,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-24T20:19:12.000Z,False
S3,bucket,us-west-2,lsmc-aws-config-108782052779,arn:aws:s3:::lsmc-aws-config-108782052779,lsmc-aws-config-108782052779,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T10:03:44.000Z,False
S3,bucket,us-east-1,lsmc-bio-oauth-static-site-108782052779-us-east-1,arn:aws:s3:::lsmc-bio-oauth-static-site-108782052779-us-east-1,lsmc-bio-oauth-static-site-108782052779-us-east-1,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-05-31T20:15:11.000Z,False
S3,bucket,us-west-2,lsmc-copy-ultimagen-lsmc-cro-316,arn:aws:s3:::lsmc-copy-ultimagen-lsmc-cro-316,lsmc-copy-ultimagen-lsmc-cro-316,1,False,lsmc-project=ultima-wgs,lsmc-project=ultima-wgs,,,,,,,,,,,,,,,,,,,,,2026-04-27T21:33:41.000Z,False
S3,bucket,us-west-2,lsmc-datalake-raw-dev,arn:aws:s3:::lsmc-datalake-raw-dev,lsmc-datalake-raw-dev,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-06-19T17:56:17.000Z,False
S3,bucket,us-west-2,lsmc-dayoa-analysis-results-usw2,arn:aws:s3:::lsmc-dayoa-analysis-results-usw2,lsmc-dayoa-analysis-results-usw2,1,False,aws-parallelcluster-project=dayoa-analysis-results,aws-parallelcluster-project=dayoa-analysis-results,,,,,,,,,,,,,,,,,,,,,2026-06-08T23:34:28.000Z,False
S3,bucket,us-west-2,lsmc-dayoa-control-data-usw2,arn:aws:s3:::lsmc-dayoa-control-data-usw2,lsmc-dayoa-control-data-usw2,1,False,aws-parallelcluster-project=dayoa-control-data,aws-parallelcluster-project=dayoa-control-data,,,,,,,,,,,,,,,,,,,,,2026-07-13T13:00:39.000Z,False
S3,bucket,us-west-2,lsmc-dayoa-omics-analysis-us-west-2,arn:aws:s3:::lsmc-dayoa-omics-analysis-us-west-2,lsmc-dayoa-omics-analysis-us-west-2,1,False,aws-parallelcluster-project=daylily-omics-analysis-references,aws-parallelcluster-project=daylily-omics-analysis-references,,,,,,,,,,,,,,,,,,,,,2026-05-29T19:47:39.000Z,False
S3,bucket,us-west-2,lsmc-dayoa-references-usw2,arn:aws:s3:::lsmc-dayoa-references-usw2,lsmc-dayoa-references-usw2,1,False,aws-parallelcluster-project=dayoa-references,aws-parallelcluster-project=dayoa-references,,,,,,,,,,,,,,,,,,,,,2026-07-08T12:01:18.000Z,False
S3,bucket,us-west-2,lsmc-dayoa-runtime-assets-usw2,arn:aws:s3:::lsmc-dayoa-runtime-assets-usw2,lsmc-dayoa-runtime-assets-usw2,1,False,aws-parallelcluster-project=dayoa-runtime-assets,aws-parallelcluster-project=dayoa-runtime-assets,,,,,,,,,,,,,,,,,,,,,2026-06-08T23:34:33.000Z,False
S3,bucket,us-west-2,lsmc-dayoa-staging-usw2,arn:aws:s3:::lsmc-dayoa-staging-usw2,lsmc-dayoa-staging-usw2,1,False,aws-parallelcluster-project=dayoa-staging,aws-parallelcluster-project=dayoa-staging,,,,,,,,,,,,,,,,,,,,,2026-06-08T23:34:34.000Z,False
S3,bucket,us-west-2,lsmc-dewey-0,arn:aws:s3:::lsmc-dewey-0,lsmc-dewey-0,1,False,aws-parallelcluster-project=dewey-production,aws-parallelcluster-project=dewey-production,,,,,,,,,,,,,,,,,,,,,2026-05-23T09:43:19.000Z,False
S3,bucket,us-west-2,lsmc-docs-public-108782052779-us-west-2,arn:aws:s3:::lsmc-docs-public-108782052779-us-west-2,lsmc-docs-public-108782052779-us-west-2,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-07-08T14:34:23.000Z,False
S3,bucket,us-west-2,lsmc-healthomics-failiover,arn:aws:s3:::lsmc-healthomics-failiover,lsmc-healthomics-failiover,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-26T03:04:41.000Z,False
S3,bucket,us-west-2,lsmc-healthomics-results,arn:aws:s3:::lsmc-healthomics-results,lsmc-healthomics-results,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-26T15:44:39.000Z,False
S3,bucket,us-west-2,lsmc-illumina-public-data,arn:aws:s3:::lsmc-illumina-public-data,lsmc-illumina-public-data,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-24T17:51:33.000Z,False
S3,bucket,us-west-2,lsmc-meridian-governance-registry,arn:aws:s3:::lsmc-meridian-governance-registry,lsmc-meridian-governance-registry,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-28T04:56:01.000Z,False
