start,end,estimated,cost_usd,service,usage_type
2026-06-01,2026-07-01,False,2.0015598762,EC2 - Other,DataTransfer-Regional-Bytes
2026-06-01,2026-07-01,False,0.4993277655,EC2 - Other,EBS:SnapshotUsage
2026-06-01,2026-07-01,False,155.5975035825,EC2 - Other,EBS:VolumeUsage.gp3
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EBSOptimized:t3.2xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EBSOptimized:t3.micro
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-AFS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-APE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-APE2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-APN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-APN2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-APN3-AWS-In-Bytes
2026-06-01,2026-07-01,False,7e-10,EC2 - Other,EUC1-APN3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-APS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-APS2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-APS3-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-APS5-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-APS8-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-APS9-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-CAN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-CPH1-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.629e-07,EC2 - Other,EUC1-DataTransfer-Regional-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-EU-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-EUN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-EUS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-EUW2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-EUW3-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-HEL1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-MXC1-AWS-In-Bytes
2026-06-01,2026-07-01,False,9.9876e-06,EC2 - Other,EUC1-NatGateway-Bytes
2026-06-01,2026-07-01,False,74.88,EC2 - Other,EUC1-NatGateway-Hours
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-SAE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-USE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,5.7e-09,EC2 - Other,EUC1-USE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-USE2-AWS-In-Bytes
2026-06-01,2026-07-01,False,7e-10,EC2 - Other,EUC1-USE2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-USW1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,EUC1-USW2-AWS-In-Bytes
2026-06-01,2026-07-01,False,9.58e-07,EC2 - Other,NatGateway-Bytes
2026-06-01,2026-07-01,False,27.09,EC2 - Other,NatGateway-Hours
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-APE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-APN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-APN2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-APS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-APS2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-APS3-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-APS5-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-CAN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-CPH1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-EU-AWS-In-Bytes
2026-06-01,2026-07-01,False,1.43302e-05,EC2 - Other,USE1-EU-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-EUC1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0015948365,EC2 - Other,USE1-EUC1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-EUN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-EUS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-EUW2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-EUW3-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-HEL1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-SAE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-USE2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-USW1-AWS-In-Bytes
2026-06-01,2026-07-01,False,8e-09,EC2 - Other,USE1-USW1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USE1-USW2-AWS-In-Bytes
2026-06-01,2026-07-01,False,2.60212e-05,EC2 - Other,USE1-USW2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-AFS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0001580385,EC2 - Other,USW2-AFS1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0001503912,EC2 - Other,USW2-APE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APE2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0005726296,EC2 - Other,USW2-APN1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APN2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0005629289,EC2 - Other,USW2-APN2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APN3-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0005463737,EC2 - Other,USW2-APN3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0005927055,EC2 - Other,USW2-APS1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APS2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0005936386,EC2 - Other,USW2-APS2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APS3-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0005669187,EC2 - Other,USW2-APS3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APS4-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0001459952,EC2 - Other,USW2-APS4-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APS5-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.000140315,EC2 - Other,USW2-APS5-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APS6-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APS8-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-APS9-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-CAN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0005694331,EC2 - Other,USW2-CAN1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-CPH1-AWS-In-Bytes
2026-06-01,2026-07-01,False,20.3354082267,EC2 - Other,USW2-DataTransfer-Regional-Bytes
2026-06-01,2026-07-01,False,6.7285118356,EC2 - Other,USW2-EBS:SnapshotUsage
2026-06-01,2026-07-01,False,345.6867323941,EC2 - Other,USW2-EBS:VolumeUsage.gp3
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:c6i.32xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:c6i.metal
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:c7i.48xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:c7i.metal-48xl
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:c8i.32xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:c8i.metal-48xl
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:c8id.96xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:c8id.metal-48xl
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:c8id.metal-96xl
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:f2.6xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:i4i.metal
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:i7i.48xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:i7ie.48xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:i7ie.metal-48xl
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m6i.metal
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m6id.32xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m6id.metal
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m6in.metal
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m7i.48xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m7i.metal-48xl
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m8i.32xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m8i.48xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m8i.metal-48xl
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m8id.96xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m8id.metal-96xl
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m8idb.96xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:m8idn.96xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:r5.2xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:r6i.metal
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:r6id.metal
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:r7i.48xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:r7i.metal-48xl
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:r8i.32xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:r8i.48xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:r8i.metal-48xl
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:r8id.96xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:r8id.metal-96xl
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:t3.small
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:t4g.medium
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EBSOptimized:x8i.32xlarge
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EU-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0007675134,EC2 - Other,USW2-EU-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EUC1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0034769351,EC2 - Other,USW2-EUC1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EUC2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EUN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0005602493,EC2 - Other,USW2-EUN1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EUS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EUS2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EUW2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0006015032,EC2 - Other,USW2-EUW2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-EUW3-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0005671379,EC2 - Other,USW2-EUW3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-HEL1-AWS-In-Bytes
2026-06-01,2026-07-01,False,156.7319707857,EC2 - Other,USW2-NatGateway-Bytes
2026-06-01,2026-07-01,False,162.0,EC2 - Other,USW2-NatGateway-Hours
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-SAE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0005627852,EC2 - Other,USW2-SAE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-UGW1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-USE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.5486505385,EC2 - Other,USW2-USE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-USE2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0005799503,EC2 - Other,USW2-USE2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,EC2 - Other,USW2-USW1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0006948547,EC2 - Other,USW2-USW1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,APS3-CloudFront-In-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,APS3-CloudFront-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,APS3-DataTransfer-In-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,APS3-DataTransfer-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,APS3-USW2-AWS-In-Bytes
2026-06-01,2026-07-01,False,1169.122424704,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3.2xlarge
2026-06-01,2026-07-01,False,7.4793853264,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3.micro
2026-06-01,2026-07-01,False,3.4553985544,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3.nano
2026-06-01,2026-07-01,False,180.7681832448,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3a.2xlarge
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,DataTransfer-In-Bytes
2026-06-01,2026-07-01,False,0.3019219106,Amazon Elastic Compute Cloud - Compute,DataTransfer-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,EUC1-CloudFront-In-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,EUC1-CloudFront-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,EUC1-DataTransfer-In-Bytes
2026-06-01,2026-07-01,False,1.41708e-05,Amazon Elastic Compute Cloud - Compute,EUC1-DataTransfer-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,EUC1-USE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USE1-APS3-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0215375207,Amazon Elastic Compute Cloud - Compute,USE1-APS3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USE1-CloudFront-In-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USE1-CloudFront-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USE1-EUC1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0216120903,Amazon Elastic Compute Cloud - Compute,USE1-EUC1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USE1-USE2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0107075758,Amazon Elastic Compute Cloud - Compute,USE1-USE2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USE1-USW2-AWS-In-Bytes
2026-06-01,2026-07-01,False,4.5526902244,Amazon Elastic Compute Cloud - Compute,USE1-USW2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-AFS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0003467055,Amazon Elastic Compute Cloud - Compute,USW2-AFS1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.000342567,Amazon Elastic Compute Cloud - Compute,USW2-APE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.001374015,Amazon Elastic Compute Cloud - Compute,USW2-APN1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APN2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0013661784,Amazon Elastic Compute Cloud - Compute,USW2-APN2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APN3-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0012894996,Amazon Elastic Compute Cloud - Compute,USW2-APN3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0013820863,Amazon Elastic Compute Cloud - Compute,USW2-APS1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APS2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.001352247,Amazon Elastic Compute Cloud - Compute,USW2-APS2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APS3-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0059616651,Amazon Elastic Compute Cloud - Compute,USW2-APS3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APS4-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0003433089,Amazon Elastic Compute Cloud - Compute,USW2-APS4-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-APS5-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0003226649,Amazon Elastic Compute Cloud - Compute,USW2-APS5-AWS-Out-Bytes
2026-06-01,2026-07-01,False,7.22644956,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:f2.6xlarge
2026-06-01,2026-07-01,False,152.673170706,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:r7i.2xlarge
2026-06-01,2026-07-01,False,751.378153176,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:r7i.4xlarge
2026-06-01,2026-07-01,False,1176.6385654128,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:r7i.8xlarge
2026-06-01,2026-07-01,False,226.980416,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t3.2xlarge
2026-06-01,2026-07-01,False,14.9755695544,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t3.micro
2026-06-01,2026-07-01,False,14.976,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t3.small
2026-06-01,2026-07-01,False,119.808,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t3.xlarge
2026-06-01,2026-07-01,False,433.152,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t3a.2xlarge
2026-06-01,2026-07-01,False,10.6791253296,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t4g.medium
2026-06-01,2026-07-01,False,6.048,Amazon Elastic Compute Cloud - Compute,USW2-BoxUsage:t4g.micro
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-CAN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0013768433,Amazon Elastic Compute Cloud - Compute,USW2-CAN1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-CloudFront-In-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-CloudFront-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-DataTransfer-In-Bytes
2026-06-01,2026-07-01,False,0.3418527517,Amazon Elastic Compute Cloud - Compute,USW2-DataTransfer-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-EU-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0013646241,Amazon Elastic Compute Cloud - Compute,USW2-EU-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-EUC1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0060164585,Amazon Elastic Compute Cloud - Compute,USW2-EUC1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-EUN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0013377399,Amazon Elastic Compute Cloud - Compute,USW2-EUN1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-EUW2-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0013573689,Amazon Elastic Compute Cloud - Compute,USW2-EUW2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-EUW3-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0013640537,Amazon Elastic Compute Cloud - Compute,USW2-EUW3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Elastic Compute Cloud - Compute,USW2-SAE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,0.0013662727,Amazon Elastic Compute Cloud - Compute,USW2-SAE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,1.5982830494,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c6i.32xlarge
2026-06-01,2026-07-01,False,58.1540586429,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c6i.metal
2026-06-01,2026-07-01,False,220.9275120096,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c7i.48xlarge
2026-06-01,2026-07-01,False,66.9751457342,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c7i.metal-48xl
2026-06-01,2026-07-01,False,3.2061001696,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c8i.32xlarge
2026-06-01,2026-07-01,False,171.8338967691,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c8i.metal-48xl
2026-06-01,2026-07-01,False,315.9047304377,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c8id.96xlarge
2026-06-01,2026-07-01,False,1.6222684668,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c8id.metal-48xl
2026-06-01,2026-07-01,False,201.5408949507,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:c8id.metal-96xl
2026-06-01,2026-07-01,False,66.8624733378,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:i4i.metal
2026-06-01,2026-07-01,False,2.1795940497,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:i7i.48xlarge
2026-06-01,2026-07-01,False,1870.1613428777,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:i7ie.48xlarge
2026-06-01,2026-07-01,False,11103.0464737977,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:i7ie.metal-48xl
2026-06-01,2026-07-01,False,1.6424456699,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m6i.metal
2026-06-01,2026-07-01,False,0.5480263306,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m6id.32xlarge
2026-06-01,2026-07-01,False,9.7779322822,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m6id.metal
2026-06-01,2026-07-01,False,0.6558901671,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m6in.metal
2026-06-01,2026-07-01,False,4.43621925,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m7i.48xlarge
2026-06-01,2026-07-01,False,2898.7575912646,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m7i.metal-48xl
2026-06-01,2026-07-01,False,71.9870504081,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8i.32xlarge
2026-06-01,2026-07-01,False,366.4022616356,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8i.48xlarge
2026-06-01,2026-07-01,False,345.7729945528,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8i.metal-48xl
2026-06-01,2026-07-01,False,106.641101518,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8id.96xlarge
2026-06-01,2026-07-01,False,138.6524924992,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8id.metal-96xl
2026-06-01,2026-07-01,False,3545.4870320291,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8idb.96xlarge
2026-06-01,2026-07-01,False,2485.7921735876,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:m8idn.96xlarge
2026-06-01,2026-07-01,False,0.27783,Amazon Elastic Compute Cloud - Compute,USW2-SpotUsage:r5.2xlarge
