service,resource_type,region,arn,last_reported_at,source_index_region
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/dewey,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev2/bloom,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev/ursa,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/ddev96/zebra-day,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev2/qeo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/inf/zebra-day,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev2/kahlo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/lsmc-oauth-login,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/joshdev/lsmc-oauth-login-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev5/atlas-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/qeo-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev5/kahlo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/joshdev/ursa-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev2/qeo-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/bloom,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev/atlas,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/ddev96/atlas,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/atlas-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/dev/bloom,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/ursa-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/lsmc-oauth-login-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/dev/lsmc-oauth-login,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/zebra-day,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev/zebra-day,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/kahlo-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev2/atlas-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/bloom,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/joshdev/kahlo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/inf/dewey,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev5/dewey,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/zebra-day-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/qeo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev/bloom,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev/kahlo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/kahlo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/joshdev/bloom,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev5/atlas,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev/qeo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/dewey,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/bloom-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/dewey-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev5/lsmc-oauth-login-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/dev/atlas,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev5/ursa-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/ursa,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/joshdev/zebra-day-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/joshdev/ursa,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/kahlo-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/dev/qeo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev2/bloom-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/zebra-day,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev5/kahlo-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev/dewey,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/inf/bloom,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/ddev96/kahlo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev2/atlas,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/inf/ursa,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/inf/lsmc-oauth-login,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/ddev96/dewey,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev2/zebra-day-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev2/zebra-day,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/lsmc-oauth-login,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/inf/kahlo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/ddev96/ursa,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/atlas-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/dev/dewey,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/joshdev/qeo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/ddev96/bloom,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev3/ursa-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/dev/zebra-day,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/joshdev/zebra-day,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev2/ursa,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/joshdev/bloom-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev5/zebra-day-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/qeo-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/dev/kahlo,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev5/bloom,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/joshdev/lsmc-oauth-login,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/ursa,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev5/lsmc-oauth-login,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev6/lsmc-oauth-login-buildcache,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/joshdev/dewey,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev/lsmc-oauth-login,2026-07-12T08:25:51Z,us-east-1
ecr,ecr:repository,us-east-1,arn:aws:ecr:us-east-1:108782052779:repository/dayhoff/jemdev5/bloom-buildcache,2026-07-12T08:25:51Z,us-east-1
lambda,lambda:function/version,us-east-1,arn:aws:lambda:us-east-1:108782052779:function:Asterism-Waf-dev-CustomCrossRegionExportReaderCust-9gkktqc2vlR6:$LATEST,2026-07-15T00:31:29Z,us-east-1
lambda,lambda:layer/version,us-east-1,arn:aws:lambda:us-east-1:108782052779:layer:marvain-john-major-dev-shared:1,2026-07-14T22:21:00Z,us-east-1
dynamodb,dynamodb:table,us-east-1,arn:aws:dynamodb:us-east-1:108782052779:table/daylily-worksets,2026-07-15T08:01:53Z,us-east-1
dynamodb,dynamodb:table,us-east-1,arn:aws:dynamodb:us-east-1:108782052779:table/daylily-biosamples,2026-07-15T08:01:48Z,us-east-1
dynamodb,dynamodb:table,us-east-1,arn:aws:dynamodb:us-east-1:108782052779:table/daylily-manifests,2026-07-15T08:01:52Z,us-east-1
dynamodb,dynamodb:table,us-east-1,arn:aws:dynamodb:us-east-1:108782052779:table/daylily-file-workset-usage,2026-07-15T08:01:49Z,us-east-1
dynamodb,dynamodb:table,us-east-1,arn:aws:dynamodb:us-east-1:108782052779:table/daylily-subjects,2026-07-15T08:01:52Z,us-east-1
dynamodb,dynamodb:table,us-east-1,arn:aws:dynamodb:us-east-1:108782052779:table/daylily-customers,2026-07-15T08:01:49Z,us-east-1
dynamodb,dynamodb:table,us-east-1,arn:aws:dynamodb:us-east-1:108782052779:table/daylily-linked-buckets,2026-07-15T08:01:51Z,us-east-1
dynamodb,dynamodb:table,us-east-1,arn:aws:dynamodb:us-east-1:108782052779:table/daylily-files,2026-07-15T08:01:50Z,us-east-1
dynamodb,dynamodb:table,us-east-1,arn:aws:dynamodb:us-east-1:108782052779:table/daylily-filesets,2026-07-15T08:01:50Z,us-east-1
dynamodb,dynamodb:table,us-east-1,arn:aws:dynamodb:us-east-1:108782052779:table/daylily-biospecimens,2026-07-15T08:01:48Z,us-east-1
dynamodb,dynamodb:table,us-east-1,arn:aws:dynamodb:us-east-1:108782052779:table/daylily-libraries,2026-07-15T08:01:51Z,us-east-1
logs,logs:log-group,us-east-1,arn:aws:logs:us-east-1:108782052779:log-group:/aws/route53/lsdmc-life,2026-07-13T13:49:42Z,us-east-1
logs,logs:log-group,us-east-1,arn:aws:logs:us-east-1:108782052779:log-group:/aws/lambda/marvain-john-major-dev-HubApiFunction-VU46mRzJLa4H,2026-07-13T13:49:41Z,us-east-1
logs,logs:log-group,us-east-1,arn:aws:logs:us-east-1:108782052779:log-group:/aws/route53/lsmc-bio,2026-07-13T13:49:42Z,us-east-1
logs,logs:log-group,us-east-1,arn:aws:logs:us-east-1:108782052779:log-group:/aws/rds/cluster/dayhoff-inx-data-aurorapostgresae2c8b71-dxfrxvlgjehf/postgresql,2026-07-13T13:49:41Z,us-east-1
logs,logs:log-group,us-east-1,arn:aws:logs:us-east-1:108782052779:log-group:/aws/lambda/marvain-john-major-dev-ActionTimeoutSweeperFunctio-mJa7vUkjpFT7,2026-07-13T13:49:41Z,us-east-1
logs,logs:log-group,us-east-1,arn:aws:logs:us-east-1:108782052779:log-group:/aws/rds/cluster/dayhoff-ddev80-data-aurorapostgresae2c8b71-awn0lluvqkzm/postgresql,2026-07-13T13:49:41Z,us-east-1
logs,logs:log-group,us-east-1,arn:aws:logs:us-east-1:108782052779:log-group:/aws/ssm/AWS-RunShellScript,2026-07-13T13:49:42Z,us-east-1
logs,logs:log-group,us-east-1,arn:aws:logs:us-east-1:108782052779:log-group:/aws/lambda/Asterism-Waf-dev-CustomCrossRegionExportReaderCust-9gkktqc2vlR6,2026-07-13T13:49:40Z,us-east-1
logs,logs:log-group,us-east-1,arn:aws:logs:us-east-1:108782052779:log-group:/aws/route53/lsdmc-bio,2026-07-13T13:49:42Z,us-east-1
logs,logs:log-group,us-east-1,arn:aws:logs:us-east-1:108782052779:log-group:/aws/route53/lsmc-life,2026-07-13T13:49:42Z,us-east-1
cloudformation,cloudformation:stack,us-east-1,arn:aws:cloudformation:us-east-1:108782052779:stack/CDKToolkit/07fd2860-fe22-11f0-801d-0e746ff49753,2026-07-15T22:12:03Z,us-east-1
ec2,ec2:internet-gateway,us-east-2,arn:aws:ec2:us-east-2:108782052779:internet-gateway/igw-0c0048b894524f100,2026-07-13T01:23:59Z,us-east-2
ec2,ec2:security-group-rule,us-east-2,arn:aws:ec2:us-east-2:108782052779:security-group-rule/sgr-01d978a52a8cccc9b,2026-07-14T12:32:54Z,us-east-2
ec2,ec2:vpc,us-east-2,arn:aws:ec2:us-east-2:108782052779:vpc/vpc-0289d74c7855778c1,2026-07-13T09:54:40Z,us-east-2
ec2,ec2:route-table,us-east-2,arn:aws:ec2:us-east-2:108782052779:route-table/rtb-0e0b3565129f74879,2026-07-13T19:37:51Z,us-east-2
ec2,ec2:subnet,us-east-2,arn:aws:ec2:us-east-2:108782052779:subnet/subnet-0def0f1e82a86a8b1,2026-07-14T14:22:30Z,us-east-2
ec2,ec2:network-acl,us-east-2,arn:aws:ec2:us-east-2:108782052779:network-acl/acl-0a17a71e3f26eb5a4,2026-07-15T16:52:46Z,us-east-2
ec2,ec2:security-group,us-east-2,arn:aws:ec2:us-east-2:108782052779:security-group/sg-0c780b9c7aa4a62c7,2026-07-15T07:19:02Z,us-east-2
ec2,ec2:subnet,us-east-2,arn:aws:ec2:us-east-2:108782052779:subnet/subnet-02231caf6f9d984eb,2026-07-14T14:22:30Z,us-east-2
ec2,ec2:security-group-rule,us-east-2,arn:aws:ec2:us-east-2:108782052779:security-group-rule/sgr-06adb7be58761a615,2026-07-15T03:25:26Z,us-east-2
ec2,ec2:subnet,us-east-2,arn:aws:ec2:us-east-2:108782052779:subnet/subnet-005655a27927f04ab,2026-07-14T14:22:30Z,us-east-2
ec2,ec2:dhcp-options,us-east-2,arn:aws:ec2:us-east-2:108782052779:dhcp-options/dopt-0b6dc2c8f9c4aa9ce,2026-07-14T16:16:44Z,us-east-2
s3,s3:bucket,us-east-2,arn:aws:s3:::cf-templates-pfrobpqqun1c-us-east-2,2026-07-09T16:31:31Z,us-east-2
cloudformation,cloudformation:stackset,us-east-2,arn:aws:cloudformation:us-east-2:108782052779:stackset/runZero-IAM-Role:a64ac2f5-1e0f-4306-bccc-6a842a99d3a4,2026-07-07T21:36:37Z,us-east-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-dmn7kn5p,2026-07-12T14:57:45Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-90368086-5305-6496-8c1a-adaa94489c67,2026-07-11T13:16:41Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-0cbc34b7-44ad-6c85-8e30-a90aab96d7ef,2026-07-12T22:20:51Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-1a160804-59af-4cb4-06b0-8722341732c9,2026-07-10T04:24:04Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-ampzg7qp,2026-07-12T21:01:17Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-a43ebe17-6c0d-6c2d-8498-a98220c647a6,2026-07-12T22:53:27Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9214a226-f3ad-eebc-8c18-2d0a50bf3082,2026-07-10T05:24:28Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-g7k7gi7p,2026-07-15T20:24:07Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9885a92e-81b6-431e-a6ba-840a50b5844a,2026-07-09T23:48:08Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0737f0b1e91d8b5a9,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-ycsqk9hm,2026-07-12T20:39:02Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-2c341cbd-6c07-c4a7-0438-892a98f88408,2026-07-12T16:50:46Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-03d524da11536f1c8,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-027c0c7c4452ccf67,2026-07-15T20:19:33Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-32a50924-0b94-c334-26b2-06083e4c0a1c,2026-07-11T05:12:13Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-06b0c418fa0cbe92a,2026-07-15T20:19:37Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-080f1ff011df97098,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-92052926-a39e-e1bc-0638-24a2da574807,2026-07-11T22:22:17Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9234820c-d18d-6eb6-0630-07a07aae0a8f,2026-07-10T02:10:14Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ac3e161d-ce25-468d-0e92-832a91d43af6,2026-07-11T05:07:03Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-043414b7-e4af-448d-0e3a-0ba22004a36a,2026-07-12T00:48:41Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-050014fcb8f88701a,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-30368226-fb27-643c-ae98-0da89b8d1b7b,2026-07-10T18:33:57Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-ms37jx9q,2026-07-12T23:42:27Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-9r2zkvbn,2026-07-15T04:17:26Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-a49e3e9d-4e2f-668d-2c3a-ab8876577e45,2026-07-10T04:28:44Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0b3fa22e74534cd7d,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ae1c1e37-46af-4c0d-0c98-89821670cdf5,2026-07-10T19:02:54Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-188da98e-23b4-6314-8cb0-2c8abce19f16,2026-07-10T06:18:46Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9034a004-510f-4e14-8cb2-2da05caf38d4,2026-07-11T03:03:55Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-3814028c-f1a7-e614-a4ba-0f0225acb826,2026-07-10T00:05:12Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b2072184-293c-6336-0e30-8c80dde5bd1f,2026-07-12T22:10:02Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-849e94b5-4e27-6485-8c30-81207b32dc79,2026-07-13T02:41:15Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-2c57k7vq,2026-07-14T23:16:14Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-gmpqkwrq,2026-07-12T20:14:19Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-03a75b5eec1ae94c0,2026-07-12T02:46:49Z,us-west-2
