na	unit	barcode	caller	file_name	is_index	size_bytes	relative_path	s3_uri
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.vcf.gz	no	30993	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.vcf.gz.tbi	yes	500	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.vcf.gz	no	30874	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.vcf.gz.tbi	yes	489	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.gatk.raw.vcf.gz	no	30774	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.gatk.raw.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.gatk.raw.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.gatk.raw.vcf.gz.tbi	yes	519	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.gatk.raw.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.gatk.raw.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.gatk.snv.vcf	no	329812	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.gatk.snv.vcf	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.gatk.snv.vcf
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.homopolymer.vcf.gz	no	25187	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.homopolymer.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.homopolymer.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.homopolymer.vcf.gz.tbi	yes	478	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.homopolymer.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.homopolymer.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.vcf.gz	no	24862	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.vcf.gz.tbi	yes	472	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.whatshap.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	Sentieon HiOMR segdup SMN1	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz	no	22631	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz
NA05164	chip1-chip2	barcode21	Sentieon HiOMR segdup SMN1	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz.tbi	yes	72	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz.tbi
NA05164	chip4-only-sub-for-missing-chip3	barcode21	Sentieon HiOMR segdup SMN1	HYB-4NA-smn12-20260612-NA05164-DMPK-chip4-only-sub-for-missing-chip3-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz	no	22668	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip4-only-sub-for-missing-chip3-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA05164-DMPK-chip4-only-sub-for-missing-chip3-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip4-only-sub-for-missing-chip3-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA05164-DMPK-chip4-only-sub-for-missing-chip3-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz
NA05164	chip4-only-sub-for-missing-chip3	barcode21	Sentieon HiOMR segdup SMN1	HYB-4NA-smn12-20260612-NA05164-DMPK-chip4-only-sub-for-missing-chip3-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz.tbi	yes	72	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip4-only-sub-for-missing-chip3-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA05164-DMPK-chip4-only-sub-for-missing-chip3-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip4-only-sub-for-missing-chip3-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA05164-DMPK-chip4-only-sub-for-missing-chip3-barcode21-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz.tbi
NA09677	chip1-chip2	barcode19	HapSMA	HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.filtered.vcf.gz	no	28418	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.filtered.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.filtered.vcf.gz
NA09677	chip1-chip2	barcode19	HapSMA	HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.filtered.vcf.gz.tbi	yes	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.filtered.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.filtered.vcf.gz.tbi
NA09677	chip1-chip2	barcode19	HapSMA	HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz	no	28174	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz
NA09677	chip1-chip2	barcode19	HapSMA	HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz.tbi	yes	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz.tbi
NA09677	chip1-chip2	barcode19	HapSMA	HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz	no	28489	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz
NA09677	chip1-chip2	barcode19	HapSMA	HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz.tbi	yes	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz.tbi
NA09677	chip1-chip2	barcode19	HapSMA	HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz	no	28176	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz
