template_group,templates,template_locations,instance_type,region,availability_zone,availability_zone_id,instance_type_offered_in_az,spot_history_present,status,spot_price,spot_timestamp,product_description,error
intel,intel,intel:i192/price192,c8i.metal-48xl,us-east-1,us-east-1c,use1-az1,true,true,present,0.899600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-east-1,us-east-1d,use1-az2,true,true,present,2.247800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-east-1,us-east-1f,use1-az5,true,true,present,8.903600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-east-2,us-east-2a,use2-az1,true,true,present,1.956900,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-east-2,us-east-2b,use2-az2,true,true,present,1.186000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-east-2,us-east-2c,use2-az3,true,true,present,1.861500,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-west-1,us-west-1a,usw1-az3,true,true,present,1.937600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-west-1,us-west-1b,usw1-az1,true,true,present,1.938600,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-west-2,us-west-2a,usw2-az2,true,true,present,3.035400,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-west-2,us-west-2b,usw2-az1,true,true,present,3.093300,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-west-2,us-west-2c,usw2-az3,true,true,present,3.032000,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,us-west-2,us-west-2d,usw2-az4,true,true,present,2.588700,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,ap-south-1,ap-south-1a,aps1-az1,true,true,present,1.943500,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,ap-south-1,ap-south-1b,aps1-az3,true,true,present,8.996200,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,ap-south-1,ap-south-1c,aps1-az2,true,true,present,3.145500,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,eu-central-1,eu-central-1a,euc1-az2,true,true,present,10.266200,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,eu-central-1,eu-central-1b,euc1-az3,true,true,present,1.026600,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/price192,c8i.metal-48xl,eu-central-1,eu-central-1c,euc1-az1,true,true,present,10.266200,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,17.986400,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,2.401900,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,5.699600,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,2.128900,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,10.856800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,8.350000,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,4.622100,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,7.790300,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,5.900100,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,6.004400,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,6.184000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,6.212600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,ap-south-1,ap-south-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,ap-south-1,ap-south-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,9.995200,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,6.377800,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.96xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,4.280400,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-east-1,us-east-1a,use1-az4,true,true,present,8.064300,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-east-1,us-east-1b,use1-az6,true,true,present,2.128900,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-east-1,us-east-1c,use1-az1,true,true,present,4.312200,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-east-1,us-east-1d,use1-az2,true,true,present,2.960900,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-east-1,us-east-1f,use1-az5,true,true,present,4.885000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-east-2,us-east-2a,use2-az1,true,true,present,6.126600,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-east-2,us-east-2b,use2-az2,true,true,present,5.514900,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-east-2,us-east-2c,use2-az3,true,true,present,2.128900,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-west-2,us-west-2a,usw2-az2,true,true,present,5.365500,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-west-2,us-west-2b,usw2-az1,true,true,present,6.587100,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-west-2,us-west-2c,usw2-az3,true,true,present,5.135800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,us-west-2,us-west-2d,usw2-az4,true,true,present,6.157800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,ap-south-1,ap-south-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,ap-south-1,ap-south-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,eu-central-1,eu-central-1a,euc1-az2,true,true,present,6.512100,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,eu-central-1,eu-central-1b,euc1-az3,true,true,present,5.612100,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/price384nvme,c8id.metal-96xl,eu-central-1,eu-central-1c,euc1-az1,true,true,present,4.639600,2026-07-08T05:00:00+00:00,Linux/UNIX,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,0.673500,2026-07-08T04:00:00+00:00,Linux/UNIX,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,0.672100,2026-07-08T04:00:00+00:00,Linux/UNIX,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,0.647200,2026-07-08T06:00:00+00:00,Linux/UNIX,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,0.675500,2026-07-08T09:00:00+00:00,Linux/UNIX,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-east-1,us-east-1f,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-east-2,us-east-2a,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-east-2,us-east-2b,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-east-2,us-east-2c,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-west-2,us-west-2a,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,0.680000,2026-07-08T06:00:00+00:00,Linux/UNIX,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,0.798900,2026-07-08T09:00:00+00:00,Linux/UNIX,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,us-west-2,us-west-2d,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,ap-south-1,ap-south-1a,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,ap-south-1,ap-south-1b,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,eu-central-1,eu-central-1a,,false,false,not_offered_no_spot_history,,,,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,0.914700,2026-07-08T09:00:00+00:00,Linux/UNIX,
dragen,dragen_native_ami_rhel8;dragen_native_ami_rhel8_nofsx;dragen_pcluster_image_rhel8;dragen_pcluster_image_rhel8_nofsx,dragen_native_ami_rhel8:dragen/f26xlarge;dragen_native_ami_rhel8_nofsx:dragen/f26xlarge;dragen_pcluster_image_rhel8:dragen/f26xlarge;dragen_pcluster_image_rhel8_nofsx:dragen/f26xlarge,f2.6xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,0.782900,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,0.289000,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,0.298300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,0.316700,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,0.297600,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i8/price8,i4i.2xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,0.266700,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,0.205000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,0.197700,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,0.180500,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-west-1,us-west-1a,usw1-az3,true,true,present,0.176200,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-west-1,us-west-1b,usw1-az1,true,true,present,0.247300,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,0.274200,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,0.310300,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,0.296800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,0.280600,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,0.338100,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,0.339300,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,ap-south-1,ap-south-1c,aps1-az2,true,true,present,0.349000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,0.288600,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,0.289200,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i4i.2xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,0.281700,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128;intel:i128nvme/price128nvme,i4i.32xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,3.684400,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128;intel:i128nvme/price128nvme,i4i.32xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,3.730700,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128;intel:i128nvme/price128nvme,i4i.32xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,3.390000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128;intel:i128nvme/price128nvme,i4i.32xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,3.007000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128;intel:i128nvme/price128nvme,i4i.32xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
