run_prefix	fastq_key	fastq_uri	sample_token	lane	read	size_bytes	size_human	last_modified
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L008_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L008_R2_001.fastq.gz	HG003-a	008	2	6891500046	6.42 GiB	2026-05-18T17:02:00Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L001_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L001_R1_001.fastq.gz	HG003-b	001	1	6715335288	6.25 GiB	2026-05-18T17:06:14Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L001_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L001_R2_001.fastq.gz	HG003-b	001	2	6935802100	6.46 GiB	2026-05-18T17:07:09Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L002_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L002_R1_001.fastq.gz	HG003-b	002	1	6713310576	6.25 GiB	2026-05-18T17:06:59Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L002_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L002_R2_001.fastq.gz	HG003-b	002	2	6920648199	6.45 GiB	2026-05-18T17:07:25Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L003_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L003_R1_001.fastq.gz	HG003-b	003	1	6688328472	6.23 GiB	2026-05-18T17:07:20Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L003_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L003_R2_001.fastq.gz	HG003-b	003	2	6905685906	6.43 GiB	2026-05-18T17:07:34Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L004_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L004_R1_001.fastq.gz	HG003-b	004	1	6724709309	6.26 GiB	2026-05-18T17:07:30Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L004_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L004_R2_001.fastq.gz	HG003-b	004	2	6934155627	6.46 GiB	2026-05-18T17:07:46Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L005_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L005_R1_001.fastq.gz	HG003-b	005	1	6702878650	6.24 GiB	2026-05-18T17:07:38Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L005_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L005_R2_001.fastq.gz	HG003-b	005	2	6901558689	6.43 GiB	2026-05-18T17:07:52Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L006_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L006_R1_001.fastq.gz	HG003-b	006	1	6672885379	6.21 GiB	2026-05-18T17:07:49Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L006_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L006_R2_001.fastq.gz	HG003-b	006	2	6868652649	6.40 GiB	2026-05-18T17:08:14Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L007_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L007_R1_001.fastq.gz	HG003-b	007	1	6719971216	6.26 GiB	2026-05-18T17:08:05Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L007_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L007_R2_001.fastq.gz	HG003-b	007	2	6909050380	6.43 GiB	2026-05-18T17:08:32Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L008_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L008_R1_001.fastq.gz	HG003-b	008	1	6697096032	6.24 GiB	2026-05-18T17:08:27Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L008_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-b_S8_L008_R2_001.fastq.gz	HG003-b	008	2	6905173053	6.43 GiB	2026-05-18T17:09:11Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L001_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L001_R1_001.fastq.gz	HG003-c	001	1	7004035276	6.52 GiB	2026-05-18T17:13:13Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L001_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L001_R2_001.fastq.gz	HG003-c	001	2	7154049231	6.66 GiB	2026-05-18T17:14:28Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L002_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L002_R1_001.fastq.gz	HG003-c	002	1	7012682373	6.53 GiB	2026-05-18T17:14:29Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L002_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L002_R2_001.fastq.gz	HG003-c	002	2	7151316961	6.66 GiB	2026-05-18T17:14:49Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L003_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L003_R1_001.fastq.gz	HG003-c	003	1	6975953013	6.50 GiB	2026-05-18T17:14:47Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L003_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L003_R2_001.fastq.gz	HG003-c	003	2	7123870255	6.63 GiB	2026-05-18T17:15:00Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L004_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L004_R1_001.fastq.gz	HG003-c	004	1	7007557483	6.53 GiB	2026-05-18T17:15:04Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L004_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L004_R2_001.fastq.gz	HG003-c	004	2	7145679937	6.65 GiB	2026-05-18T17:15:13Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L005_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L005_R1_001.fastq.gz	HG003-c	005	1	6990626744	6.51 GiB	2026-05-18T17:15:13Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L005_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L005_R2_001.fastq.gz	HG003-c	005	2	7118939430	6.63 GiB	2026-05-18T17:15:25Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L006_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L006_R1_001.fastq.gz	HG003-c	006	1	6976584218	6.50 GiB	2026-05-18T17:15:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L006_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L006_R2_001.fastq.gz	HG003-c	006	2	7101657315	6.61 GiB	2026-05-18T17:15:40Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L007_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L007_R1_001.fastq.gz	HG003-c	007	1	7031697545	6.55 GiB	2026-05-18T17:15:34Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L007_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L007_R2_001.fastq.gz	HG003-c	007	2	7149469651	6.66 GiB	2026-05-18T17:15:45Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L008_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L008_R1_001.fastq.gz	HG003-c	008	1	7004191899	6.52 GiB	2026-05-18T17:15:54Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L008_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L008_R2_001.fastq.gz	HG003-c	008	2	7144544171	6.65 GiB	2026-05-18T17:16:36Z
basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/	basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-a_S7_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-a_S7_R1_001.fastq.gz	Altair-HG003-a		1	42249195198	39.35 GiB	2026-05-29T06:45:48Z
basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/	basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-a_S7_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-a_S7_R2_001.fastq.gz	Altair-HG003-a		2	43654459295	40.66 GiB	2026-05-29T08:46:42Z
basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/	basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-b_S8_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-b_S8_R1_001.fastq.gz	Altair-HG003-b		1	42016383398	39.13 GiB	2026-05-29T07:12:21Z
basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/	basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-b_S8_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-b_S8_R2_001.fastq.gz	Altair-HG003-b		2	43219208010	40.25 GiB	2026-05-29T10:18:26Z
basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/	basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-c_S9_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-c_S9_R1_001.fastq.gz	Altair-HG003-c		1	43773733139	40.77 GiB	2026-05-29T07:12:06Z
basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/	basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-c_S9_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/lh01121/2026/20260526_LH01121_0004_B23WW2NLT4/Analysis/1/Data/BCLConvert/fastq/Altair-HG003-c_S9_R2_001.fastq.gz	Altair-HG003-c		2	44422143229	41.37 GiB	2026-05-29T10:42:51Z
