platform	sample	panel	partition	barcode	uri	bytes
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_14.fastq.gz	369667739
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_15.fastq.gz	359573232
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_16.fastq.gz	356173473
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_17.fastq.gz	327862946
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_18.fastq.gz	355858004
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_19.fastq.gz	312600003
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_2.fastq.gz	597662027
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_20.fastq.gz	292605318
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_21.fastq.gz	300965580
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_22.fastq.gz	284450422
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_23.fastq.gz	273202176
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_24.fastq.gz	279586965
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_25.fastq.gz	248486681
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_26.fastq.gz	252026904
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_27.fastq.gz	249929409
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_28.fastq.gz	236013979
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_29.fastq.gz	235474052
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_3.fastq.gz	539249781
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_30.fastq.gz	229234214
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_31.fastq.gz	216589091
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_32.fastq.gz	221155443
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_33.fastq.gz	196645373
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_34.fastq.gz	187916519
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_35.fastq.gz	199844417
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_36.fastq.gz	180641391
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_37.fastq.gz	179733529
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_38.fastq.gz	166775467
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_39.fastq.gz	159483696
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_4.fastq.gz	515726580
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_40.fastq.gz	188306539
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_41.fastq.gz	157302559
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_42.fastq.gz	146035790
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_43.fastq.gz	162396961
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_44.fastq.gz	142606817
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_45.fastq.gz	148481435
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_46.fastq.gz	132006322
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_47.fastq.gz	123923250
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_48.fastq.gz	122725965
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_49.fastq.gz	117363774
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_5.fastq.gz	533819263
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_50.fastq.gz	114760409
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_51.fastq.gz	118781368
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_52.fastq.gz	101461124
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_53.fastq.gz	99456626
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_54.fastq.gz	97673054
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_55.fastq.gz	88256271
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_56.fastq.gz	92743594
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_57.fastq.gz	78438234
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_58.fastq.gz	71109890
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_59.fastq.gz	78734072
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_6.fastq.gz	475970369
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_60.fastq.gz	54572647
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_61.fastq.gz	49260926
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_62.fastq.gz	55442545
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_63.fastq.gz	44533151
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_64.fastq.gz	37983726
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_65.fastq.gz	34932633
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_66.fastq.gz	31271144
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_67.fastq.gz	34479157
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_68.fastq.gz	26298954
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_69.fastq.gz	23854402
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_7.fastq.gz	465843426
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_70.fastq.gz	25918366
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_71.fastq.gz	20618649
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_72.fastq.gz	505771
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_8.fastq.gz	470480488
ONT	NA00232	SMN	chip2	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode18/PBM14931_pass_barcode18_9bbdbb3f_7e492b4e_9.fastq.gz	430216445
ONT	NA00232	SMN	chip4	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_0.fastq.gz	564095420
ONT	NA00232	SMN	chip4	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_1.fastq.gz	561378238
ONT	NA00232	SMN	chip4	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_10.fastq.gz	441122157
ONT	NA00232	SMN	chip4	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_11.fastq.gz	404745118
ONT	NA00232	SMN	chip4	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_12.fastq.gz	381267636
ONT	NA00232	SMN	chip4	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_13.fastq.gz	410951117
ONT	NA00232	SMN	chip4	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_14.fastq.gz	372191851
ONT	NA00232	SMN	chip4	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_15.fastq.gz	345124376
ONT	NA00232	SMN	chip4	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_16.fastq.gz	362187264
ONT	NA00232	SMN	chip4	barcode18	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode18/PBM13048_pass_barcode18_8867cb21_f20c3bb7_17.fastq.gz	323375815
